conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.02E+18,Fri Jul 13 14:18:15 +0000 2018,0,@TelkomCare kak mau tanya dong. Kita bisa nonton Opening Ceremony World Cup 2018 di Channel Piala Dunia USEE TV kan?,1.02E+18,,linkaja,in,"Jawa Barat, Indonesia",0,0,0,https://twitter.com/ayoesfa/status/1017775217525981184,3186267121,ayoesfa
1.02E+18,Fri Jul 13 14:35:29 +0000 2018,0,*Prediksi Final Prancis vs Kroasia* Bila menggunakan jalur PRESTASI prancis yang menang karena pernah Juara Piala Dunia &amp; Piala Eropa. Tapi bila diterapkan sistem ZONASI maka Kroasia yang menang. Karena domisili lebih dekat dg Rusia sebagai Tuan Rumah. Bila pakai SKTM?,1.02E+18,,,in,Laugh Tale,0,0,0,https://twitter.com/ststwn/status/1017779552204963840,584470641,ststwn
1.02E+18,Fri Jul 13 16:10:11 +0000 2018,0,Prancis vs Kroasia Hanya 2 tim ini yang mengalahkan Argentina di Piala Dunia 2018 Rusia. Jadi memang layak masuk final.,1.02E+18,,,in,"Kota Semarang, Jawa Tengah",0,0,0,https://twitter.com/SHartono75/status/1017803385653714944,9.73E+17,SHartono75
1.02E+18,Fri Jul 13 22:32:28 +0000 2018,1,Prediksi final: dg PRESTASI mk prancis yang menang krn pernah Juara Piala Dunia&amp;Eropa Sstm ZONASI mk Kroasia yang menang.krn domisili lbh dekat dg Rusia yang Tuan Rumah. pakai SKTM Kroasia yang lebih miskin dri prancis mk Kroasia yang jadi juara. Juara Baru~ PresidenBaru2019,1.02E+18,,,in,,0,0,0,https://twitter.com/tedy_moel/status/1017899588802367489,7.99E+17,tedy_moel
1.01E+18,Fri Jun 15 00:45:19 +0000 2018,0,di piala dunia kali ini var sering kali di gunakan hehehe,1.01E+18,,,in,ビンタロ,0,0,0,https://twitter.com/theprasojos/status/1007423775434915840,55803996,theprasojos
1.01E+18,Fri Jun 15 01:58:56 +0000 2018,0,@plesbol_ Buat nonton pildun ples ke rusia,1.01E+18,,plesbol_,in,,0,0,0,https://twitter.com/irfanira_/status/1007442300631318528,599194821,irfanira_
1.01E+18,Fri Jun 15 02:12:26 +0000 2018,0,@IgnatiusAryono Iya mas. Opening ceremony yang menuruguayt saya kurang meriah namun diakhiri menit akhir pertandingan yang meriah. Selamat untuk Rusia.,1.01E+18,,IgnatiusAryono,in,Follows You,0,1,0,https://twitter.com/mamofrans/status/1007445698936123393,71196761,mamofrans
1.01E+18,Fri Jun 15 02:18:32 +0000 2018,0,Tenang aja Rusia satu2nya negara peserta piala dunia yang ga akan pulang. Mereka akan tetap disana sampai final. Selamanya. Hehe,1.01E+18,,,in,Indonesia,0,0,0,https://twitter.com/verdy_dhika/status/1007447235112529920,8.77E+17,verdy_dhika
1.01E+18,Fri Jun 15 02:41:00 +0000 2018,0,Piala dunia 2018 berasa piala eropa. Diadakan di Rusia yang masuk semifinal negara2 eropa yang final juga dua negara Eropa. Prancis VS Kroasia. Gua jagoin Prancis.,1.01E+18,,,in,"Old Trafford, Manchester",0,0,0,https://twitter.com/UnitedRedFlagMY/status/1007452886731755521,1.00E+18,UnitedRedFlagMY
1.01E+18,Fri Jun 15 03:58:19 +0000 2018,1,#InfoGen1031Fm Pembukaan Piala Dunia 2018 di Rusia melibatkan 500 penari pesenam dan trampolin show. Sekitar 80ribu penonton memadati stadion Luzhniki saat pembukaan piala dunia 2018 dan laga pertama Rusia melawan Arab Saudi,1.01E+18,,,in,"ÜT: -7.31889,112.73386",0,0,0,https://twitter.com/gen1031fmsby/status/1007472345441693696,124402522,gen1031fmsby
1.01E+18,Fri Jun 15 04:07:35 +0000 2018,0,Pembukaan piala dunia dibarengi takbiran. Luaar biasaa.,1.01E+18,,,in,VALHALLA,0,0,0,https://twitter.com/mirazh_me/status/1007474676115763201,1480852322,mirazh_me
1.01E+18,Fri Jun 15 05:08:46 +0000 2018,0,Supporter Peru yang brgkt ke rusia selama di sana selain nonton bola mereka ngapain ya?kalo indonesia ikut pildun kemungkinan besar supporternya nyambi jd TKI pahlawan devisa negara. Sambil menyelam minum air sambil nonton bola kerja itu wajib! #sikap,1.01E+18,,,in,"ÜT: -6.11674,106.6796305",0,1,0,https://twitter.com/melkering/status/1007490075762888705,43096520,melkering
1.01E+18,Fri Jun 15 05:13:27 +0000 2018,0,@Metro_TV pangeran arab: semoga rusia menang dimudahkan dilancarkan dalam piala dunia pak putin: amiin amiin amiin,1.01E+18,,Metro_TV,in,on your screen,0,0,0,https://twitter.com/_RENJANA/status/1007491253322203136,65857088,_RENJANA
1.01E+18,Fri Jun 15 08:16:30 +0000 2018,0,Piala Dunia 2018 Rusia Perempat Final 1 #uruguay vz #FRA 6 Juli 2018 21.00 #WorldCup #uruguayFRA #QT,1.01E+18,,,in,"London,England,United Kingdom",0,0,0,https://twitter.com/iqbalputra17cfc/status/1007537319551819776,2446477075,iqbalputra17cfc
1.01E+18,Fri Jun 15 08:47:25 +0000 2018,0,Tahun ni aku pilih Putin juara piala Dunia,1.01E+18,,DendyRadityaA,in,Yogyakarta,0,2,0,https://twitter.com/DendyRadityaA/status/1007545099633348610,477307912,DendyRadityaA
1.01E+18,Fri Jun 15 09:10:46 +0000 2018,0,@aqwam17 yang juara pildun Italia wam. Tapi bukan pildun Rusia 2k18 ,1.01E+18,,aqwamman,in,,0,1,0,https://twitter.com/Destaardiann/status/1007550975383560192,230355449,Destaardiann
1.01E+18,Fri Jun 15 12:02:37 +0000 2018,0,Ini wasit &amp; hakim garis piala dunia makin ngga qualified sejak ada var.,1.01E+18,,,in,†,0,0,0,https://twitter.com/dannnnnnnnnyyyy/status/1007594222935891969,103877025,dannnnnnnnnyyyy
1.01E+18,Fri Jun 15 12:44:24 +0000 2018,0,Baru beberapa laga Pildun kejutan sudah banyak terjadi nih. Kayaknya bakal ada juara baru nih di Rusia,1.01E+18,,,in,Indonesia,0,0,0,https://twitter.com/addictparksihoo/status/1007604738152488960,1651873436,addictparksihoo
1.01E+18,Fri Jun 15 13:55:51 +0000 2018,0,akhirnya VAR pertama di piala dunia,1.01E+18,,zulhamyachya,in,Everywhere ,0,1,0,https://twitter.com/zulhamyachya/status/1007622719100235776,102319530,zulhamyachya
1.01E+18,Fri Jun 15 13:56:54 +0000 2018,0,Ajang Piala Dunia saat ini sedang berlangsung dan semua mata dunia tertuju di Rusia. Ternyata cukup banyak hal-hal yang unik di perhelatan Piala Dunia kali ini Guys. Salah satunya adalah adanya bus yang bergambar destinasi wisata Indonesia dengan tajuknya Wonderful Indonesia .,1.01E+18,,,in,,0,0,0,https://twitter.com/rosarioroxis/status/1007622984951947265,83113091,rosarioroxis
1.01E+18,Fri Jun 15 13:58:22 +0000 2018,0,Mntep ada faktor X nya liat pildun Rusia Supporter cewenyaaa~,1.01E+18,,,in,"Kota Semarang, Jawa Tengah",0,0,0,https://twitter.com/gampangsayangg/status/1007623353442623489,174145886,gampangsayangg
1.01E+18,Fri Jun 15 14:29:51 +0000 2018,0,Eropa Berjaya di Piala Dunia Rusia,1.01E+18,,,in,Indonesia Raya,0,0,0,https://twitter.com/irsyadhawari/status/1007631273739735040,265290569,irsyadhawari
1.01E+18,Fri Jun 15 14:37:10 +0000 2018,0,@tubirfess Iya lagu nya ga cocok sama piala dunia mau jadi laughing stock Rusia pada maksain lagu mellow sedih patah hati jadi lagu selebrasi bola?,1.01E+18,,TsamaraDKI,in,Salatiga,0,0,0,https://twitter.com/yoyok_cendol/status/1007633117622882304,58099826,yoyok_cendol
1.01E+18,Fri Jun 15 15:10:16 +0000 2018,0,niatan nonton opening ceremony di channel piala dunia @IndihomeFiber kok ga kunjung muncul ya. Malah komentstor terus dr td,1.01E+18,,,in,"ÜT: -6.19295,106.86378",0,1,0,https://twitter.com/The_Bassistman/status/1007641445337989123,78285857,The_Bassistman
1.01E+18,Fri Jun 15 15:25:47 +0000 2018,0,1-0 1-1 1-0 2-1. Gitu aja terus. Selain pinalti dan kontroversi VAR. Kita disajikan seni bertahan dari para kontestan Piala Dunia tahun ini. Coba kalau tayang siang atau sore di Indonesia.,1.01E+18,,DAMNANK,in,Sebelah kanan atas,0,1,0,https://twitter.com/DAMNANK/status/1007645352122437632,99493609,DAMNANK
1.01E+18,Fri Jun 15 15:52:09 +0000 2018,0,Bung Ophan Lamara pengin piala dunia ada dramanya. Dia ga setuju VAR. ~TV One Gitu banget yaa komentator dari negeri kebanyakan drama.,1.01E+18,,,in,,0,0,0,https://twitter.com/romHanks/status/1007651987322630145,69529533,romHanks
1.01E+18,Fri Jun 15 16:38:15 +0000 2018,0,Kata teman sukses mendukung tim di Piala Dunia itu bukan semata bergembira saat timnya juara. Tapi terutama tetap bisa legawa dan ikhlas saat tim jagoannya nyungsep. Gak pakai nyalahin wasit VAR atau quick count... #eh #PialaDunia2018,1.01E+18,,,in,"ÜT: -6.363155,106.805303",0,0,0,https://twitter.com/radityajames18/status/1007663586204778497,156111122,radityajames18
1.01E+18,Fri Jun 15 17:11:34 +0000 2018,1,Dari pertama kali ngikutin Piala Dunia dari tahun 2010 (baru ngikutin bola mulai Euro 2008) baru kali ini opening ceremony nya b aja. Cenderung garing malah. South Africa was better,1.01E+18,,,in,ooyagaa,0,0,0,https://twitter.com/ramydhia/status/1007671973424402432,194094363,ramydhia
1.01E+18,Fri Jun 15 17:12:07 +0000 2018,0,Mungkin gak ya kalo aku nonton pildun di rusia bakalan di sorot kamera gitu ha,1.01E+18,,,in,Indonesia,0,3,0,https://twitter.com/RisyafFahreza/status/1007672110221791232,118944034,RisyafFahreza
1.01E+18,Fri Jun 15 17:19:08 +0000 2018,0,Btw selama piala dunia di Rusia sampai hari ini gak ada kedengaran berita hooligans rusuh atau tawuran.,1.01E+18,,,in,Coffee Shop,0,0,0,https://twitter.com/reny_prasetya/status/1007673878267613185,76324306,reny_prasetya
1.01E+18,Fri Jun 15 17:26:44 +0000 2018,0,lagi lagi VAR kepake banget di piala dunia kali ini,1.01E+18,,,in,singapore,0,0,0,https://twitter.com/Aseptaxiboy/status/1007675789549006849,9.30E+17,Aseptaxiboy
1.01E+18,Fri Jun 15 18:13:30 +0000 2018,0,banyak kali kejutan2 tim di piala dunia 2018 rusia. masih adakah kejutan2 tsb sampai final 2018 di rusia,1.01E+18,,,in,,0,0,0,https://twitter.com/haidar_tr/status/1007687556861865984,269785597,haidar_tr
1.01E+18,Fri Jun 15 18:52:14 +0000 2018,0,@panditfootball ndit sebelumnya de Gea dan kiper2 lain sempet bilang kalo bola pildun Rusia ini agak aneh susah di tangkap dan terlalu ringan. Apakah ini benar? Soalnya aneh degea kok bisa kebobolan goal macam itu? berasa nonton degea waktu pertama kali datang ke emyu,1.01E+18,,panditfootball,in,,0,0,0,https://twitter.com/temennyanaruto1/status/1007697305384783872,456556807,temennyanaruto1
1.01E+18,Fri Jun 15 19:56:05 +0000 2018,1,SEKARANG adu kuat antara Denmark dan Kroasia untuk maju ke perempat final piala dunia 2018 di Rusia - enak ditonton,1.01E+18,,,in,,0,1,0,https://twitter.com/dekya_/status/1007713373390114816,180339900,dekya_
1.01E+18,Fri Jun 15 19:58:50 +0000 2018,0,@RadioElshinta boleh tahu judul lagu rusia yang diputar saat berita Piala Dunia 2018.,1.01E+18,,raafihappy,in,"Kota Medan, Sumatera Utara",1,0,0,https://twitter.com/Aminullah_Mhd/status/1007714067803303937,229806494,Aminullah_Mhd
1.01E+18,Fri Jun 15 23:01:33 +0000 2018,0,Di Piala Dunia Rusia suporter mana yang paling cantik &amp; seksi?,1.01E+18,,,in,Depok,0,0,0,https://twitter.com/fajarkurnianto/status/1007760046925598720,96859522,fajarkurnianto
1.01E+18,Fri Jun 22 04:05:20 +0000 2018,0,@NoerhikmahL k iyaiya Rusia cuman sibuk perang terus lupa mikir bagusin pildun k,1.01E+18,,NoerhikmahL,in,"Kota Gorontalo, Gorontalo",0,1,0,https://twitter.com/Ryangobel_/status/1010010824562245632,209520327,Ryangobel_
1.01E+18,Fri Jun 22 04:29:29 +0000 2018,2,Piala Dunia suku akhir Russia 2(3):(4)2. Bolasepak boleh membawa kegembiraan atau kesedihan. Rusia bermain dengan bagus dan sampai ke peringkat suku akhir. Kali ini Croatia bernasib baik menang sepakan penalti lalu maju ke peringkat separuh akhir.,1.01E+18,,,in,Dalam Tepong Kananmu,0,0,3,https://twitter.com/SukaPespa/status/1010016901907431424,2430338755,SukaPespa
1.01E+18,Fri Jun 22 10:07:39 +0000 2018,0,VAR di piala dunia menjadikan sepak bola jadi teu rame,1.01E+18,,,in,,0,0,0,https://twitter.com/franly_baladewa/status/1010102005950566400,117451517,franly_baladewa
1.01E+18,Fri Jun 22 10:36:51 +0000 2018,3,Sistem Video Bantuan Pengadil (VAR) diguna pertama kali dalam sejarah Piala Dunia... Tentu lebih baik dari FITNAH DULU BARU CARI BUKTI...,1.01E+18,,,in,,0,0,0,https://twitter.com/JDT2_FC/status/1010109354786385920,2366658649,JDT2_FC
1.01E+18,Fri Jun 22 12:42:29 +0000 2018,0,Daahh... Kelar sudah pildun tahun ini buat #ARG bye...bye Rusia... Thanks for all members team #dontcryformeargentina #notthisyear,1.01E+18,,,in,Kudus - Semarang,0,0,0,https://twitter.com/faisalrosanto/status/1010140968924803072,73484895,faisalrosanto
1.01E+18,Fri Jun 22 12:42:34 +0000 2018,0,Rusia adalah tim yang pertama lolos ke Pildun 2018 dan babak 16 besar Pildun ,1.01E+18,,,in,,0,0,0,https://twitter.com/Ohsammysammy/status/1010140990101807106,46868801,Ohsammysammy
1.01E+18,Fri Jun 22 13:20:08 +0000 2018,0,Pildun 2018 Rusia ini ada ost nya ga sih ? #rindurickymartin,1.01E+18,,,in,,0,0,0,https://twitter.com/bluepants01/status/1010150443798806528,9.34E+17,bluepants01
1.01E+18,Fri Jun 22 13:38:06 +0000 2018,0,Selama Final Piala Dunia Antarkalaub 2016 di Jepang uji coba pertama teknologi var dalam kompetisi internasional Mantan pelatih Real Madrid Zinedine Zidane menyebut sistem ini sebagai sumber kebingungan... betulkah...? #Wikifutbol FORZA MILAN...,1.01E+18,,,in,"East Borneo, Indonesia",0,0,0,https://twitter.com/novalsya22s/status/1010154965480792069,263089312,novalsya22s
1.01E+18,Fri Jun 22 13:38:32 +0000 2018,0,Piala Dunia 2018 membuat catatan sejarah baru nih Sushimitra! soalnya udah 14 penalti dari 29 pertandingan yang sudah dijalani dan itu masih bisa bertambah. hal ini disebabkan penggunakan teknologi video assistant referee (VAR) yang membantu wasit utk membuat keputusan #MUSIKAYAT1,1.01E+18,,,in,,0,0,0,https://twitter.com/ovanmahliga/status/1010155074239098880,331012365,ovanmahliga
1.01E+18,Fri Jun 22 13:38:55 +0000 2018,0,@DedyRispan auu ngapa di piala dunia sekarang banyak bener cari² kesempatan lewat penalti.. padahal udh ada VAR tuh ,1.01E+18,,dedyrispan,in,Strawberry Field Forever,0,0,0,https://twitter.com/akmalghifari_14/status/1010155172746518533,98338183,akmalghifari_14
1.01E+18,Fri Jun 22 13:38:59 +0000 2018,0,Kejutan babak 16 besar Piala Dunia 2018. Langkah Argentina Portugal Spanyol terhenti. Spanyol lakukan 1.137 passing lawan Rusia. Kroasia kembali ke perempat final sejak 1998. Sisishkan Jerman Swedia juarai grup F #SportCorner #MetroSiang @Metro_TV,1.01E+18,,,in,Jakarta Selatan - Yogyakarta,0,0,0,https://twitter.com/garrycussoy/status/1010155191016906752,159770164,garrycussoy
1.01E+18,Fri Jun 22 13:40:58 +0000 2018,0,Lagu pembukaan Piala Dunia apakah dinyanyikan Via Vallen?,1.01E+18,,,in,Bandung,0,0,0,https://twitter.com/abidtommy/status/1010155689866551296,326586365,abidtommy
1.01E+18,Fri Jun 22 13:41:54 +0000 2018,0,Teknologi VAR di piala dunia kali ini terkesan mengurangi keindahan dari seni sepakbola. Dikit2 lihat VAR berarti kualitas Wasitanya dong yang jelek #pialadunia #2018 #rus,1.01E+18,,,in,Bandung,0,0,0,https://twitter.com/Andrisyahrul801/status/1010155923250089989,2542891394,Andrisyahrul801
1.01E+18,Fri Jun 22 13:42:16 +0000 2018,0,Berita tebaru jadwal pertandingan piala dunia rusia,1.01E+18,,,in,"Banda Aceh, Indonesia",0,0,0,https://twitter.com/babals_id/status/1010156016690855936,96925471,babals_id
1.01E+18,Fri Jun 22 13:44:39 +0000 2018,0,Piala Dunia hari ini.. VAR VAR.. Besok2 jgn heran klo kartu merah di batalkan gol dibatalkan corner dibatalkan free kick dibatalkan.. Drama sepakbola nya ilang. Dah kyk nonton orang main PES/FIFA dah,1.01E+18,,,in,,0,1,0,https://twitter.com/sunyihujan/status/1010156615239020545,581611766,sunyihujan
1.01E+18,Fri Jun 22 13:45:55 +0000 2018,0,Wasitanya kaga make VAR... #piala dunia #inggrisvskroasia,1.01E+18,,,in,Jakarta.Indonesia,0,0,0,https://twitter.com/vannobeee/status/1010156934949814272,233827866,vannobeee
1.01E+18,Fri Jun 22 14:06:19 +0000 2018,0,@arissetyono_ Lagi liburan di Rusia sambil nonton pildun tong,1.01E+18,,musterchit,in,"Surakarta, Jawa Tengah",0,1,0,https://twitter.com/ajun_abdilah/status/1010162067788058629,3934685713,ajun_abdilah
1.01E+18,Fri Jun 22 14:09:05 +0000 2018,1,Semenjak denger bapak² ngobrol ttg Pildun diatur ama Mafia Rusia tiap pertandingan bawaannya curiga aja. Kalo semuanya udh diatur.,1.01E+18,,,in,Indonesia,0,1,0,https://twitter.com/Jkecil__/status/1010162762775793669,2247270222,Jkecil__
1.01E+18,Fri Jun 22 14:09:55 +0000 2018,0,VAR itu seperti 2 sisi mata uang. Ada baik ada buruguayk. Adanya VAR hampir membuat Piala dunia kali ini kehilangan sisi kemanusiaan wasit yang biasanya punya salah dlm mengambil keputusan. Akibatanya kontroversi berkurang dan Piala dunia pun hambar,1.01E+18,,,in,Jakarta Capital Region,0,0,0,https://twitter.com/trisetyarso/status/1010162974323961856,38560333,trisetyarso
1.01E+18,Fri Jun 22 14:18:35 +0000 2018,0,Sebagai Penikmat Sepak Bola Piala Dunia Tahun ini Terasa Kurang Greget Karena Ada'y VAR dan Team #Azzuri ga ikut Ngeramein Piala Dunia 2018.... #efekorabisamolor #ududbeak #kopitinggalsetengahgelas.,1.01E+18,,,in,"Jakarta, Indonesia",0,0,0,https://twitter.com/aldidot/status/1010165155462647808,94092452,aldidot
1.01E+18,Fri Jun 22 14:20:33 +0000 2018,0,Btw yuk lah Kroasia ke final Pildun Rusia.. Masih anget di ingetan kaya kenangan mantan waktu Kroasia kalah nyesek penuh Luka-luka di Euro2016 jadi wajarlah kalo di pildun ini mereka membara..,1.01E+18,,,in,,0,0,0,https://twitter.com/W_Syarif/status/1010165648142450689,270717490,W_Syarif
1.01E+18,Fri Jun 22 14:29:43 +0000 2018,0,@indosupporter Entah mengapa piala dunia sekarang agak kurang menarik semenjak ada VAR .,1.01E+18,,indosupporter,in,"Sleman, Indonesia",0,0,0,https://twitter.com/dwi_nurr07/status/1010167956804784128,8.27E+17,dwi_nurr07
1.01E+18,Fri Jun 22 15:00:17 +0000 2018,1,@pangeransiahaan Khusus di piala dunia saja atau berlaku juga di liga2 eropa yang sudah menggunakan VAR?,1.01E+18,,pangeransiahaan,in,Indonesia,1,0,0,https://twitter.com/infoAzzurri/status/1010175646977232896,308372640,infoAzzurri
1.01E+18,Fri Jun 22 15:22:59 +0000 2018,0,Ketika sepupu jadi bodyanguard dan nemenin bosnya nonton piala dunia. Di rusia. Naik jetpri. Serasa ijasah profesi pengen dimasukin buat ngelamar jadi kang semir sepatunya,1.01E+18,,,in,"ÜT: -7.3037857,108.3601052",0,0,0,https://twitter.com/rukmanaandi/status/1010181360474943488,153675513,rukmanaandi
1.01E+18,Fri Jun 22 15:50:39 +0000 2018,0,Sudah banyak lagu kebangsaan di piala dunia tahun ini yang kudengar di tanah Rusia. Tapi tiada yang lebih indah selain lagu Indonesia Raya bergema di dalam telinga ini.,1.01E+18,,,in,"Bogor, Jawa Barat",0,1,0,https://twitter.com/semutndlosor/status/1010188324286263296,268707790,semutndlosor
1.01E+18,Fri Jun 22 15:52:31 +0000 2018,0,Piala dunia 2018 penuh teknologi jadi agak kurang seru mengurangi kontroversi hhe,1.01E+18,,,in,World🌍,0,0,0,https://twitter.com/AriefandryaN_/status/1010188793125564416,1639985593,AriefandryaN_
1.01E+18,Fri Jun 22 15:52:56 +0000 2018,0,Calon Final Piala Dunia 2018 Rusia,1.01E+18,,,in,"Makassar, Indonesia",0,0,0,https://twitter.com/ismail_kra/status/1010188900407525377,207344124,ismail_kra
1.01E+18,Fri Jun 22 16:16:51 +0000 2018,2,Piala Dunia 2018.. are full of jokes. Banyak banget keputusan absurd yang belain tim2 favorit. VAR baru dipake cuma pas tim besar dirugikan.,1.01E+18,,,in,Bogor - Indonesia,0,0,0,https://twitter.com/dodimawardi/status/1010194918587883520,79962960,dodimawardi
1.01E+18,Fri Jun 22 16:19:19 +0000 2018,0,Pengen cari makan tp gamau ketinggalan pembukaan piala dunia,1.01E+18,,,in,pedan Klaten,0,0,0,https://twitter.com/ibesukoco/status/1010195537985802240,95812431,ibesukoco
1.01E+18,Fri Jun 22 16:39:56 +0000 2018,0,VAR tak ada Italia dan nonton tiap pertandingan via streaming karena pake Indihome saluran Trans Corp diblokir membuat piala dunia tahun ini membosankan.,1.01E+18,,,in,Yogyakarta,0,0,0,https://twitter.com/adityaiirfan/status/1010200725966581766,1665379254,adityaiirfan
1.01E+18,Fri Jun 22 16:40:41 +0000 2018,0,Gara² pake sistem VAR piala dunia tahun ini gak seru...huuuu. Gpp sih ada kontroversi di sepakbola kan mlah lebih seru..,1.01E+18,,,in,,0,0,0,https://twitter.com/rachmat_kurnia7/status/1010200913477185537,233537061,rachmat_kurnia7
1.01E+18,Fri Jun 22 16:43:14 +0000 2018,1,Piala dunia ini yang paling enak rusia walaupun kalah tapi nggak perlu pulang kampung :(,1.01E+18,,,in,Indonesia,0,0,0,https://twitter.com/yodiaris/status/1010201555570647040,105123767,yodiaris
1.01E+18,Fri Jun 22 16:48:19 +0000 2018,0,Luar biasa prancis tendang uruguayguay 2-0 di perempat final piala dunia 2018 Rusia. #NobarCINTA,1.01E+18,,,in,Indonesia,0,0,0,https://twitter.com/fahm777/status/1010202838423650306,99980438,fahm777
1.01E+18,Fri Jun 22 16:48:34 +0000 2018,0,Sesungguhnya piala dunia hanya acara pembukaan dari Liga Paranormal. Acara sesungguhnya yaitu Liga Paranormal,1.01E+18,,,in,Sleman Sembada,0,0,0,https://twitter.com/arevfajar/status/1010202899786317824,305971543,arevfajar
